105/08/24,564000,167700,0.30,0.32,0.28,0.32,+0.01,14
105/08/25,387000,117890,0.30,0.33,0.30,0.30,-0.02,6
105/08/26,361000,108650,0.29,0.31,0.28,0.31,+0.01,7
105/08/29,275000,80700,0.29,0.30,0.29,0.30,-0.01,4
105/08/30,0,0,---,---,---,---,---,0
105/08/31,648000,181120,0.27,0.30,0.27,0.27,0.00,11
105/09/01,529000,131460,0.25,0.25,0.24,0.24,-0.03,5
105/09/02,0,0,---,---,---,---,---,0
105/09/05,156000,34800,0.22,0.23,0.22,0.23,+0.01,2
105/09/06,483000,112800,0.22,0.25,0.22,0.24,+0.01,8
105/09/07,519000,125880,0.23,0.26,0.23,0.25,+0.01,8
105/09/08,307000,75810,0.25,0.25,0.24,0.24,-0.01,3
105/09/09,281000,75170,0.26,0.27,0.26,0.27,+0.03,6
105/09/10,111000,25530,0.23,0.23,0.23,0.23,-0.04,1
105/09/12,20000,4000,0.20,0.20,0.20,0.20,-0.03,1
105/09/13,40000,7600,0.19,0.19,0.19,0.19,-0.01,3
105/09/14,90000,16200,0.18,0.18,0.18,0.18,-0.01,1
