105/08/24,10000,10900,1.09,1.09,1.09,1.09,-0.11,1
105/08/25,5000,3750,0.75,0.75,0.75,0.75,-0.34,1
105/08/26,0,0,---,---,---,---,---,0
105/08/29,0,0,---,---,---,---,---,0
105/08/30,0,0,---,---,---,---,---,0
105/08/31,0,0,---,---,---,---,---,0
105/09/01,0,0,---,---,---,---,---,0
105/09/02,0,0,---,---,---,---,---,0
105/09/05,0,0,---,---,---,---,---,0
105/09/06,96000,42240,0.44,0.44,0.44,0.44,+0.05,1
105/09/07,96000,44260,0.47,0.47,0.46,0.46,+0.02,2
105/09/08,0,0,---,---,---,---,---,0
105/09/09,0,0,---,---,---,---,---,0
105/09/10,110000,30700,0.28,0.28,0.27,0.27,-0.11,2
105/09/12,0,0,---,---,---,---,---,0
105/09/13,220000,39100,0.24,0.24,0.17,0.18,-0.06,4
105/09/14,300000,45000,0.15,0.15,0.15,0.15,-0.03,12
