105/10/24,210000,166000,0.79,0.80,0.79,0.80,-0.19,2
105/10/25,210000,190600,0.86,0.91,0.86,0.91,+0.11,2
105/10/26,0,0,---,---,---,---,---,0
105/10/27,0,0,---,---,---,---,---,0
105/10/28,0,0,---,---,---,---,---,0
105/10/31,29000,20880,0.72,0.72,0.72,0.72,-0.06,1
105/11/01,416000,388720,0.93,0.99,0.91,0.91,+0.19,6
105/11/02,472000,414490,0.86,0.92,0.85,0.90,-0.01,16
105/11/03,108000,95420,0.90,0.91,0.80,0.80,-0.10,4
105/11/04,386000,328240,0.83,0.89,0.83,0.89,+0.09,6
105/11/07,370000,326400,0.89,0.91,0.87,0.88,-0.01,12
105/11/08,84000,68840,0.81,0.82,0.81,0.82,-0.06,3
105/11/09,0,0,---,---,---,---,---,0
105/11/10,50000,36600,0.73,0.74,0.73,0.74,+0.12,3
105/11/11,2000,1260,0.63,0.63,0.63,0.63,-0.11,1
105/11/14,0,0,---,---,---,---,---,0
105/11/15,431000,312080,0.70,0.78,0.70,0.74,+0.07,9
105/11/16,525000,369230,0.70,0.72,0.67,0.67,-0.07,9
105/11/17,118000,70240,0.60,0.60,0.58,0.58,-0.09,3
105/11/18,4000,2520,0.63,0.63,0.63,0.63,+0.05,1
105/11/21,5000,3250,0.65,0.65,0.65,0.65,+0.02,1
105/11/22,200000,134000,0.67,0.67,0.67,0.67,+0.02,4
105/11/23,0,0,---,---,---,---,---,0
105/11/24,10000,6100,0.61,0.61,0.61,0.61,-0.01,1
105/11/25,10000,6000,0.60,0.60,0.60,0.60,-0.01,1
