105/08/24,40000,166000,4.15,4.15,4.15,4.15,-0.06,3
105/08/25,20000,84600,4.23,4.23,4.23,4.23,+0.08,1
105/08/26,15000,72600,4.84,4.84,4.84,4.84,+0.61,1
105/08/29,25000,153750,6.10,6.20,6.10,6.20,+1.36,3
105/08/30,0,0,---,---,---,---,---,0
105/08/31,0,0,---,---,---,---,---,0
105/09/01,0,0,---,---,---,---,---,0
105/09/02,0,0,---,---,---,---,---,0
105/09/05,0,0,---,---,---,---,---,0
105/09/06,0,0,---,---,---,---,---,0
105/09/07,1000,7150,7.15,7.15,7.15,7.15,-0.30,1
105/09/08,10000,80000,8.00,8.00,8.00,8.00,+0.85,1
105/09/09,34000,253300,7.45,7.45,7.45,7.45,-0.55,1
105/09/10,10000,72500,7.25,7.25,7.25,7.25,-0.20,1
105/09/12,0,0,---,---,---,---,---,0
105/09/13,0,0,---,---,---,---,---,0
105/09/14,0,0,---,---,---,---,---,0
105/09/19,0,0,---,---,---,---,---,0
105/09/20,1000,7500,7.50,7.50,7.50,7.50,+0.25,1
105/09/21,0,0,---,---,---,---,---,0
105/09/22,0,0,---,---,---,---,---,0
105/09/23,0,0,---,---,---,---,---,0
105/09/26,0,0,---,---,---,---,---,0
105/09/29,0,0,---,---,---,---,---,0
105/09/30,2000,10650,5.30,5.35,5.30,5.35,-1.10,2
105/10/03,14000,67200,4.80,4.80,4.80,4.80,-0.55,2
105/10/04,14000,72800,5.20,5.20,5.20,5.20,+0.40,2
105/10/05,0,0,---,---,---,---,---,0
105/10/06,0,0,---,---,---,---,---,0
105/10/07,0,0,---,---,---,---,---,0
105/10/11,0,0,---,---,---,---,---,0
105/10/12,0,0,---,---,---,---,---,0
105/10/13,0,0,---,---,---,---,---,0
105/10/14,0,0,---,---,---,---,---,0
105/10/17,0,0,---,---,---,---,---,0
105/10/18,0,0,---,---,---,---,---,0
105/10/19,0,0,---,---,---,---,---,0
105/10/20,0,0,---,---,---,---,---,0
105/10/21,5000,24750,4.95,4.95,4.95,4.95,+0.02,1
105/10/24,0,0,---,---,---,---,---,0
105/10/25,5000,21800,4.36,4.36,4.36,4.36,-0.29,1
105/10/26,0,0,---,---,---,---,---,0
105/10/27,0,0,---,---,---,---,---,0
105/10/28,0,0,---,---,---,---,---,0
105/10/31,0,0,---,---,---,---,---,0
105/11/01,0,0,---,---,---,---,---,0
105/11/02,0,0,---,---,---,---,---,0
105/11/03,0,0,---,---,---,---,---,0
105/11/04,0,0,---,---,---,---,---,0
105/11/07,0,0,---,---,---,---,---,0
105/11/08,0,0,---,---,---,---,---,0
105/11/09,3000,12500,4.37,4.37,3.96,3.96,-0.61,3
105/11/10,3000,12960,4.32,4.32,4.32,4.32,+0.36,1
105/11/11,20000,84200,4.21,4.21,4.21,4.21,-0.11,1
105/11/14,20000,85800,4.29,4.29,4.29,4.29,+0.08,1
105/11/15,0,0,---,---,---,---,---,0
105/11/16,0,0,---,---,---,---,---,0
105/11/17,0,0,---,---,---,---,---,0
105/11/18,0,0,---,---,---,---,---,0
105/11/21,34000,186350,4.79,6.10,4.79,5.55,+1.06,4
105/11/22,20000,117600,5.90,5.90,5.80,5.80,+0.25,4
105/11/23,18000,99900,5.55,5.55,5.55,5.55,-0.25,1
105/11/24,0,0,---,---,---,---,---,0
105/11/25,25000,133100,5.30,5.40,5.30,5.30,+0.05,4
105/11/28,1000,5400,5.40,5.40,5.40,5.40,+0.10,1
105/11/29,0,0,---,---,---,---,---,0
