105/11/15,272000,295460,1.10,1.11,1.06,1.06,+0.03,18
105/11/16,59000,60760,1.03,1.04,1.02,1.04,-0.02,4
105/11/17,3000,3100,1.04,1.04,1.02,1.02,-0.02,2
105/11/18,453000,463220,1.03,1.03,1.00,1.02,0.00,9
105/11/21,10000,10300,1.03,1.03,1.03,1.03,+0.01,1
105/11/22,220000,219800,0.99,1.00,0.99,1.00,-0.03,2
105/11/23,196000,192080,0.98,0.98,0.98,0.98,-0.02,1
105/11/24,37000,37000,1.00,1.00,1.00,1.00,+0.02,2
105/11/25,11000,10890,0.99,0.99,0.99,0.99,-0.01,2
105/11/28,11000,10880,0.99,0.99,0.98,0.98,-0.01,2
105/11/29,51000,49470,0.97,0.97,0.97,0.97,-0.01,1
105/11/30,61000,58460,0.96,0.96,0.95,0.95,-0.02,2
105/12/01,67000,58890,0.87,0.89,0.87,0.89,-0.06,2
105/12/02,15000,12850,0.87,0.87,0.84,0.84,-0.05,3
105/12/05,50000,37800,0.78,0.78,0.75,0.75,-0.09,2
105/12/06,0,0,---,---,---,---,---,0
105/12/07,36000,26280,0.73,0.73,0.73,0.73,-0.02,3
105/12/08,105000,70750,0.67,0.68,0.67,0.67,-0.06,5
105/12/09,16000,10720,0.67,0.67,0.67,0.67,0.00,2
105/12/12,15000,10050,0.67,0.67,0.67,0.67,0.00,1
105/12/13,10000,6800,0.68,0.68,0.68,0.68,+0.01,1
105/12/14,0,0,---,---,---,---,---,0
105/12/15,120000,77350,0.64,0.65,0.64,0.65,+0.01,7
105/12/16,40000,25400,0.64,0.64,0.63,0.63,-0.02,3
105/12/19,294000,158120,0.54,0.56,0.50,0.55,-0.08,16
105/12/20,185000,101050,0.57,0.57,0.53,0.53,-0.02,10
105/12/21,350000,184150,0.51,0.54,0.51,0.53,0.00,12
105/12/22,235000,126900,0.54,0.54,0.54,0.54,+0.01,4
105/12/23,550000,278550,0.52,0.52,0.49,0.50,-0.04,18
105/12/26,51000,25500,0.50,0.50,0.50,0.50,0.00,2
105/12/27,30000,15200,0.50,0.51,0.50,0.51,+0.01,3
105/12/28,299000,146000,0.50,0.50,0.48,0.49,-0.02,11
105/12/29,400000,188000,0.47,0.47,0.47,0.47,-0.02,4
105/12/30,331000,152270,0.46,0.47,0.46,0.46,-0.01,5
106/01/03,300000,130790,0.44,0.44,0.42,0.43,-0.03,8
106/01/04,171000,76700,0.44,0.45,0.43,0.45,+0.02,7
106/01/05,1102000,484980,0.45,0.45,0.44,0.44,-0.01,10
