105/08/24,32000,17940,0.56,0.57,0.56,0.57,-0.03,2
105/08/25,0,0,---,---,---,---,---,0
105/08/26,0,0,---,---,---,---,---,0
105/08/29,0,0,---,---,---,---,---,0
105/08/30,0,0,---,---,---,---,---,0
105/08/31,0,0,---,---,---,---,---,0
105/09/01,8000,4480,0.56,0.56,0.56,0.56,-0.04,1
105/09/02,40000,18600,0.53,0.53,0.41,0.46,-0.10,3
105/09/05,10000,4400,0.44,0.44,0.44,0.44,-0.02,1
105/09/06,20000,9600,0.48,0.48,0.48,0.48,+0.04,1
105/09/07,0,0,---,---,---,---,---,0
105/09/08,0,0,---,---,---,---,---,0
105/09/09,20000,10600,0.53,0.53,0.53,0.53,+0.04,1
105/09/10,20000,10200,0.51,0.51,0.51,0.51,-0.02,1
105/09/12,0,0,---,---,---,---,---,0
105/09/13,0,0,---,---,---,---,---,0
105/09/14,10000,4500,0.45,0.45,0.45,0.45,-0.03,1
105/09/19,0,0,---,---,---,---,---,0
105/09/20,0,0,---,---,---,---,---,0
105/09/21,0,0,---,---,---,---,---,0
105/09/22,0,0,---,---,---,---,---,0
105/09/23,0,0,---,---,---,---,---,0
105/09/26,0,0,---,---,---,---,---,0
105/09/29,0,0,---,---,---,---,---,0
105/09/30,0,0,---,---,---,---,---,0
105/10/03,10000,4500,0.45,0.45,0.45,0.45,-0.04,1
105/10/04,0,0,---,---,---,---,---,0
105/10/05,955000,559400,0.52,0.66,0.51,0.66,+0.15,19
105/10/06,871000,578160,0.67,0.70,0.60,0.61,-0.05,13
105/10/07,241000,136150,0.58,0.58,0.53,0.55,-0.06,9
105/10/11,330000,141830,0.44,0.44,0.39,0.39,-0.16,5
105/10/12,400000,168000,0.42,0.42,0.42,0.42,+0.03,4
105/10/13,410000,159700,0.39,0.39,0.37,0.37,-0.05,2
105/10/14,0,0,---,---,---,---,---,0
105/10/17,10000,3350,0.34,0.34,0.33,0.33,-0.02,2
105/10/18,0,0,---,---,---,---,---,0
105/10/19,0,0,---,---,---,---,---,0
105/10/20,0,0,---,---,---,---,---,0
105/10/21,5000,1550,0.31,0.31,0.31,0.31,-0.02,1
105/10/24,0,0,---,---,---,---,---,0
105/10/25,0,0,---,---,---,---,---,0
105/10/26,15000,3900,0.26,0.26,0.26,0.26,-0.02,2
