105/08/24,1515000,1522240,0.96,1.04,0.96,0.98,+0.05,48
105/08/25,785000,733060,0.93,0.97,0.91,0.94,-0.04,12
105/08/26,260000,252760,0.96,1.01,0.96,0.97,+0.03,10
105/08/29,862000,860590,0.98,1.03,0.98,1.01,+0.04,14
105/08/30,1001000,958410,0.97,0.98,0.93,0.96,-0.05,14
105/08/31,240000,222850,0.90,0.94,0.90,0.94,-0.02,10
105/09/01,29000,26130,0.90,0.92,0.89,0.89,-0.05,3
105/09/02,10000,7800,0.78,0.78,0.78,0.78,-0.11,1
105/09/05,0,0,---,---,---,---,---,0
105/09/06,9000,7830,0.87,0.87,0.87,0.87,+0.02,1
105/09/07,11000,9020,0.82,0.82,0.82,0.82,-0.05,1
105/09/08,15000,12150,0.81,0.81,0.81,0.81,-0.01,1
105/09/09,0,0,---,---,---,---,---,0
105/09/10,34000,23800,0.70,0.70,0.70,0.70,-0.06,1
105/09/12,0,0,---,---,---,---,---,0
105/09/13,0,0,---,---,---,---,---,0
105/09/14,0,0,---,---,---,---,---,0
105/09/19,0,0,---,---,---,---,---,0
105/09/20,0,0,---,---,---,---,---,0
105/09/21,0,0,---,---,---,---,---,0
105/09/22,0,0,---,---,---,---,---,0
105/09/23,0,0,---,---,---,---,---,0
105/09/26,0,0,---,---,---,---,---,0
105/09/29,0,0,---,---,---,---,---,0
105/09/30,0,0,---,---,---,---,---,0
105/10/03,0,0,---,---,---,---,---,0
105/10/04,0,0,---,---,---,---,---,0
105/10/05,0,0,---,---,---,---,---,0
105/10/06,0,0,---,---,---,---,---,0
105/10/07,0,0,---,---,---,---,---,0
105/10/11,0,0,---,---,---,---,---,0
105/10/12,0,0,---,---,---,---,---,0
105/10/13,0,0,---,---,---,---,---,0
105/10/14,0,0,---,---,---,---,---,0
105/10/17,0,0,---,---,---,---,---,0
105/10/18,0,0,---,---,---,---,---,0
105/10/19,0,0,---,---,---,---,---,0
105/10/20,0,0,---,---,---,---,---,0
105/10/21,0,0,---,---,---,---,---,0
105/10/24,0,0,---,---,---,---,---,0
105/10/25,0,0,---,---,---,---,---,0
105/10/26,0,0,---,---,---,---,---,0
105/10/27,0,0,---,---,---,---,---,0
105/10/28,0,0,---,---,---,---,---,0
105/10/31,0,0,---,---,---,---,---,0
105/11/01,0,0,---,---,---,---,---,0
105/11/02,0,0,---,---,---,---,---,0
105/11/03,0,0,---,---,---,---,---,0
105/11/04,0,0,---,---,---,---,---,0
105/11/07,0,0,---,---,---,---,---,0
105/11/08,0,0,---,---,---,---,---,0
105/11/09,0,0,---,---,---,---,---,0
105/11/10,0,0,---,---,---,---,---,0
105/11/11,0,0,---,---,---,---,---,0
105/11/14,0,0,---,---,---,---,---,0
