105/08/24,1000,1690,1.69,1.69,1.69,1.69,-0.05,1
105/08/25,11000,18440,1.64,1.68,1.64,1.68,-0.01,2
105/08/26,0,0,---,---,---,---,---,0
105/08/29,0,0,---,---,---,---,---,0
105/08/30,1000,1850,1.85,1.85,1.85,1.85,+0.08,1
105/08/31,0,0,---,---,---,---,---,0
105/09/01,0,0,---,---,---,---,---,0
105/09/02,1000,2060,2.06,2.06,2.06,2.06,+0.37,1
105/09/05,1000,2070,2.07,2.07,2.07,2.07,+0.01,1
105/09/06,16000,31840,1.99,1.99,1.99,1.99,-0.08,1
105/09/07,20000,47400,2.41,2.41,2.33,2.33,+0.34,2
105/09/08,0,0,---,---,---,---,---,0
105/09/09,10000,20600,2.06,2.06,2.06,2.06,-0.17,1
105/09/10,0,0,---,---,---,---,---,0
105/09/12,10000,22500,2.25,2.25,2.25,2.25,+0.24,1
105/09/13,0,0,---,---,---,---,---,0
105/09/14,0,0,---,---,---,---,---,0
105/09/19,0,0,---,---,---,---,---,0
105/09/20,0,0,---,---,---,---,---,0
105/09/21,0,0,---,---,---,---,---,0
105/09/22,1000,2320,2.32,2.32,2.32,2.32,+0.14,1
105/09/23,0,0,---,---,---,---,---,0
105/09/26,0,0,---,---,---,---,---,0
105/09/29,0,0,---,---,---,---,---,0
105/09/30,0,0,---,---,---,---,---,0
105/10/03,0,0,---,---,---,---,---,0
105/10/04,1000,3220,3.22,3.22,3.22,3.22,+0.12,1
105/10/05,0,0,---,---,---,---,---,0
105/10/06,0,0,---,---,---,---,---,0
105/10/07,0,0,---,---,---,---,---,0
105/10/11,0,0,---,---,---,---,---,0
105/10/12,0,0,---,---,---,---,---,0
105/10/13,0,0,---,---,---,---,---,0
105/10/14,0,0,---,---,---,---,---,0
105/10/17,0,0,---,---,---,---,---,0
