105/08/24,225000,95000,0.43,0.43,0.42,0.42,0.00,2
105/08/25,230000,92250,0.40,0.41,0.40,0.41,-0.01,3
105/08/26,135000,60000,0.40,0.46,0.40,0.46,+0.05,3
105/08/29,55000,24550,0.45,0.45,0.44,0.45,-0.01,3
105/08/30,166000,76430,0.48,0.48,0.46,0.47,+0.02,4
105/08/31,67000,29320,0.46,0.46,0.41,0.41,-0.06,8
105/09/01,37000,15420,0.40,0.42,0.40,0.42,+0.01,4
105/09/02,149000,62670,0.44,0.44,0.39,0.39,-0.03,9
105/09/05,17000,6600,0.39,0.40,0.38,0.38,-0.01,3
105/09/06,10000,3650,0.37,0.37,0.36,0.36,-0.02,2
105/09/07,8000,2910,0.37,0.37,0.36,0.36,0.00,2
105/09/08,5000,1750,0.35,0.35,0.35,0.35,-0.01,1
105/09/09,125000,46260,0.37,0.38,0.37,0.38,+0.03,5
105/09/10,7000,2480,0.36,0.36,0.35,0.35,-0.03,2
105/09/12,15000,4940,0.34,0.34,0.32,0.32,-0.03,4
105/09/13,8000,2320,0.29,0.29,0.29,0.29,-0.03,2
105/09/14,377000,109330,0.29,0.29,0.29,0.29,0.00,3
105/09/19,30000,9000,0.30,0.30,0.30,0.30,+0.01,3
105/09/20,0,0,---,---,---,---,---,0
105/09/21,61000,20590,0.32,0.35,0.32,0.34,+0.04,8
105/09/22,29000,9760,0.34,0.34,0.33,0.33,-0.01,3
105/09/23,0,0,---,---,---,---,---,0
105/09/26,0,0,---,---,---,---,---,0
105/09/29,12000,4320,0.36,0.36,0.36,0.36,0.00,2
105/09/30,102000,35700,0.35,0.35,0.35,0.35,-0.01,2
105/10/03,155000,55450,0.36,0.36,0.35,0.35,0.00,4
105/10/04,10000,3500,0.35,0.35,0.35,0.35,0.00,2
105/10/05,0,0,---,---,---,---,---,0
105/10/06,200000,64000,0.32,0.32,0.32,0.32,0.00,1
105/10/07,200000,60000,0.30,0.30,0.30,0.30,-0.02,2
105/10/11,0,0,---,---,---,---,---,0
105/10/12,0,0,---,---,---,---,---,0
105/10/13,100000,25000,0.25,0.25,0.25,0.25,-0.02,1
105/10/14,53000,12190,0.23,0.23,0.23,0.23,-0.02,2
105/10/17,65000,14970,0.23,0.24,0.23,0.24,+0.01,6
105/10/18,0,0,---,---,---,---,---,0
105/10/19,100000,23000,0.23,0.23,0.23,0.23,+0.01,1
105/10/20,50000,10500,0.21,0.21,0.21,0.21,-0.02,1
105/10/21,17000,3400,0.20,0.20,0.20,0.20,-0.01,2
105/10/24,300000,69000,0.23,0.23,0.23,0.23,+0.03,1
105/10/25,300000,66000,0.22,0.22,0.22,0.22,-0.01,2
105/10/26,0,0,---,---,---,---,---,0
105/10/27,72000,14400,0.20,0.20,0.20,0.20,-0.02,1
105/10/28,0,0,---,---,---,---,---,0
105/10/31,303000,44420,0.15,0.15,0.14,0.14,-0.04,5
105/11/01,312000,40560,0.13,0.13,0.13,0.13,-0.01,5
105/11/02,300000,28000,0.10,0.10,0.09,0.09,-0.04,3
105/11/03,0,0,---,---,---,---,---,0
