105/08/24,423000,8930200,21.44,21.44,20.91,21.02,-0.26,102
105/08/25,632000,13231110,21.02,21.07,20.84,21.07,0.05,86
105/08/26,841000,17837620,21.07,21.32,20.87,21.20,0.13,89
105/08/29,774000,16165730,21.25,21.25,20.80,20.97,-0.23,97
105/08/30,415000,8824570,21.20,21.38,21.11,21.36,0.39,88
105/08/31,145000,3091600,21.36,21.44,21.25,21.31,-0.05,59
105/09/01,426000,9121490,21.24,21.60,21.05,21.50,0.19,113
105/09/02,581000,12656060,21.60,21.88,21.60,21.80,0.30,155
105/09/05,916000,20575010,22.00,22.57,22.00,22.57,0.77,188
105/09/06,625000,14058910,22.57,22.63,22.32,22.56,-0.01,152
105/09/07,566000,12821710,22.75,22.77,22.50,22.63,0.07,113
105/09/08,335000,7612820,22.58,22.76,22.55,22.76,0.13,62
105/09/09,1395000,32564320,22.85,23.58,22.76,23.58,0.82,304
105/09/10,375000,8539270,22.70,22.92,22.58,22.76,-0.82,135
105/09/12,1469000,32878820,22.54,23.80,22.11,22.11,-0.65,339
105/09/13,863000,19307500,22.50,22.69,22.23,22.23,0.12,183
105/09/14,868000,18921610,21.99,22.05,21.70,21.84,-0.39,253
105/09/19,547000,12184160,22.01,22.50,22.01,22.50,0.66,159
105/09/20,254000,5642990,22.48,22.48,22.06,22.23,-0.27,82
105/09/21,605000,13535170,22.40,22.59,22.15,22.52,0.29,136
105/09/22,1363000,31466580,22.88,23.31,22.88,23.00,0.48,297
105/09/23,752000,17155570,23.10,23.23,22.67,22.71,-0.29,205
105/09/26,445000,9900680,22.60,22.71,22.15,22.23,-0.48,141
105/09/29,255000,5788030,22.83,22.83,22.53,22.60,0.37,109
105/09/30,588000,12967680,22.51,22.51,21.89,22.02,-0.58,177
