105/10/18,33000,16170,0.49,0.49,0.49,0.49,-0.16,1
105/10/19,33000,17160,0.52,0.52,0.52,0.52,+0.03,1
105/10/20,0,0,---,---,---,---,---,0
105/10/21,0,0,---,---,---,---,---,0
105/10/24,0,0,---,---,---,---,---,0
105/10/25,0,0,---,---,---,---,---,0
105/10/26,0,0,---,---,---,---,---,0
105/10/27,373000,223770,0.59,0.61,0.59,0.60,+0.07,8
105/10/28,321000,179400,0.58,0.58,0.55,0.58,-0.02,5
105/10/31,42000,22490,0.54,0.54,0.52,0.53,-0.05,3
105/11/01,5000,2400,0.48,0.48,0.48,0.48,-0.05,1
105/11/02,110000,48200,0.44,0.44,0.42,0.42,-0.06,3
105/11/03,201000,79380,0.42,0.42,0.37,0.38,-0.04,3
105/11/04,105000,43300,0.41,0.46,0.41,0.46,+0.08,2
105/11/07,1000,450,0.45,0.45,0.45,0.45,-0.01,1
105/11/08,100000,42000,0.42,0.42,0.42,0.42,-0.03,1
105/11/09,110000,36100,0.33,0.33,0.31,0.31,-0.11,2
105/11/10,10000,4300,0.43,0.43,0.43,0.43,+0.12,1
105/11/11,10000,3500,0.35,0.35,0.35,0.35,-0.08,1
105/11/14,5000,1750,0.35,0.35,0.35,0.35,0.00,1
105/11/15,0,0,---,---,---,---,---,0
105/11/16,0,0,---,---,---,---,---,0
105/11/17,0,0,---,---,---,---,---,0
105/11/18,5000,1850,0.37,0.37,0.37,0.37,+0.03,1
105/11/21,201000,71360,0.36,0.36,0.35,0.35,-0.02,3
105/11/22,250000,85750,0.34,0.35,0.34,0.35,0.00,3
105/11/23,75000,27150,0.37,0.37,0.36,0.36,+0.01,3
105/11/24,260000,93100,0.36,0.36,0.35,0.36,0.00,5
105/11/25,77000,26380,0.35,0.35,0.34,0.34,-0.02,4
105/11/28,95000,31350,0.33,0.33,0.33,0.33,-0.01,1
105/11/29,30000,10000,0.33,0.34,0.33,0.34,+0.01,2
105/11/30,418000,158940,0.38,0.39,0.37,0.37,+0.03,12
105/12/01,228000,84930,0.37,0.38,0.36,0.37,0.00,7
105/12/02,38000,13070,0.35,0.35,0.34,0.34,-0.03,3
