105/08/24,0,0,--,--,--,--,,0
105/08/25,0,0,--,--,--,--,,0
105/08/26,0,0,--,--,--,--,,0
105/08/29,0,0,--,--,--,--,,0
105/08/30,0,0,--,--,--,--,,0
105/08/31,0,0,--,--,--,--,,0
105/09/01,0,0,--,--,--,--,,0
105/09/02,0,0,--,--,--,--,,0
105/09/05,0,0,--,--,--,--,,0
105/09/06,0,0,--,--,--,--,,0
105/09/07,5000,59500,11.90,11.90,11.90,11.90,X,1
105/09/08,5000,61000,12.20,12.20,12.20,12.20,0.30,1
105/09/09,0,0,--,--,--,--,,0
105/09/10,0,0,--,--,--,--,,0
105/09/12,0,0,--,--,--,--,,0
105/09/13,0,0,--,--,--,--,,0
105/09/14,0,0,--,--,--,--,,0
105/09/19,0,0,--,--,--,--,,0
105/09/20,0,0,--,--,--,--,,0
105/09/21,0,0,--,--,--,--,,0
105/09/22,0,0,--,--,--,--,,0
105/09/23,1000,12800,12.80,12.80,12.80,12.80,X,1
105/09/26,1000,12400,12.40,12.40,12.40,12.40,-0.40,1
105/09/29,1000,12100,12.10,12.10,12.10,12.10,-0.30,1
105/09/30,0,0,--,--,--,--,,0
105/10/03,0,0,--,--,--,--,,0
105/10/04,0,0,--,--,--,--,,0
105/10/05,0,0,--,--,--,--,,0
105/10/06,0,0,--,--,--,--,,0
105/10/07,0,0,--,--,--,--,,0
105/10/11,0,0,--,--,--,--,,0
105/10/12,0,0,--,--,--,--,,0
105/10/13,0,0,--,--,--,--,,0
105/10/14,0,0,--,--,--,--,,0
105/10/17,0,0,--,--,--,--,,0
105/10/18,0,0,--,--,--,--,,0
105/10/19,0,0,--,--,--,--,,0
105/10/20,0,0,--,--,--,--,,0
105/10/21,0,0,--,--,--,--,,0
105/10/24,0,0,--,--,--,--,,0
105/10/25,0,0,--,--,--,--,,0
105/10/26,0,0,--,--,--,--,,0
105/10/27,0,0,--,--,--,--,,0
105/10/28,0,0,--,--,--,--,,0
105/10/31,0,0,--,--,--,--,,0
105/11/01,0,0,--,--,--,--,,0
105/11/02,0,0,--,--,--,--,,0
105/11/03,0,0,--,--,--,--,,0
105/11/04,1000,9750,9.75,9.75,9.75,9.75,X,1
105/11/07,0,0,--,--,--,--,,0
105/11/08,0,0,--,--,--,--,,0
105/11/09,38000,358100,9.45,9.45,9.25,9.25,X,2
105/11/10,33000,293700,8.90,8.90,8.90,8.90,-0.35,1
105/11/11,40000,347800,8.60,8.70,8.60,8.70,-0.20,2
105/11/14,76000,621300,8.20,8.20,8.15,8.15,-0.55,2
105/11/15,38000,313500,8.25,8.25,8.25,8.25,0.10,1
105/11/16,3000,25500,8.50,8.50,8.50,8.50,0.25,2
105/11/17,8000,73250,8.85,9.20,8.85,9.20,0.70,2
105/11/18,2000,18100,9.05,9.05,9.05,9.05,-0.15,1
105/11/21,3000,26200,8.75,8.75,8.70,8.70,-0.35,2
105/11/22,5000,45000,9.00,9.00,9.00,9.00,0.30,1
105/11/23,11000,95950,8.95,8.95,8.70,8.70,-0.30,2
105/11/24,1000,8600,8.60,8.60,8.60,8.60,-0.10,1
105/11/25,10000,89500,8.95,8.95,8.95,8.95,0.35,1
105/11/28,20000,193500,9.45,9.75,9.45,9.75,0.80,2
105/11/29,0,0,--,--,--,--,,0
105/11/30,20000,199000,9.95,9.95,9.95,9.95,X,1
105/12/01,21000,206800,9.80,9.85,9.80,9.85,-0.10,2
105/12/02,0,0,--,--,--,--,,0
105/12/05,0,0,--,--,--,--,,0
105/12/06,0,0,--,--,--,--,,0
105/12/07,7000,70000,10.00,10.00,10.00,10.00,X,1
105/12/08,0,0,--,--,--,--,,0
105/12/09,41000,407650,9.80,9.95,9.80,9.95,X,2
105/12/12,41000,418200,10.20,10.20,10.20,10.20,0.25,2
105/12/13,0,0,--,--,--,--,,0
105/12/14,0,0,--,--,--,--,,0
105/12/15,0,0,--,--,--,--,,0
105/12/16,0,0,--,--,--,--,,0
105/12/19,0,0,--,--,--,--,,0
105/12/20,0,0,--,--,--,--,,0
105/12/21,0,0,--,--,--,--,,0
105/12/22,0,0,--,--,--,--,,0
105/12/23,0,0,--,--,--,--,,0
105/12/26,0,0,--,--,--,--,,0
105/12/27,0,0,--,--,--,--,,0
105/12/28,20000,202000,10.10,10.10,10.10,10.10,X,1
105/12/29,20000,200000,10.00,10.00,10.00,10.00,-0.10,2
