105/08/24,636000,1042510,1.62,1.69,1.62,1.62,+0.01,19
105/08/25,583000,915500,1.57,1.60,1.53,1.56,-0.06,11
105/08/26,0,0,---,---,---,---,---,0
105/08/29,2000,3060,1.53,1.53,1.53,1.53,-0.03,1
105/08/30,0,0,---,---,---,---,---,0
105/08/31,0,0,---,---,---,---,---,0
105/09/01,0,0,---,---,---,---,---,0
105/09/02,54000,84780,1.57,1.57,1.57,1.57,-0.06,1
105/09/05,0,0,---,---,---,---,---,0
105/09/06,0,0,---,---,---,---,---,0
105/09/07,263000,447990,1.64,1.85,1.64,1.77,+0.18,5
105/09/08,261000,461580,1.78,1.79,1.75,1.79,+0.02,4
105/09/09,30000,54300,1.81,1.81,1.81,1.81,+0.02,3
105/09/10,0,0,---,---,---,---,---,0
105/09/12,0,0,---,---,---,---,---,0
105/09/13,0,0,---,---,---,---,---,0
105/09/14,0,0,---,---,---,---,---,0
105/09/19,0,0,---,---,---,---,---,0
105/09/20,0,0,---,---,---,---,---,0
105/09/21,0,0,---,---,---,---,---,0
105/09/22,0,0,---,---,---,---,---,0
105/09/23,3000,5010,1.67,1.67,1.67,1.67,+0.04,1
105/09/26,0,0,---,---,---,---,---,0
105/09/29,13000,23730,1.83,1.83,1.81,1.81,+0.18,2
105/09/30,10000,18300,1.83,1.83,1.83,1.83,+0.02,1
105/10/03,5000,9990,1.97,2.04,1.97,2.04,+0.21,2
105/10/04,0,0,---,---,---,---,---,0
105/10/05,0,0,---,---,---,---,---,0
105/10/06,0,0,---,---,---,---,---,0
105/10/07,0,0,---,---,---,---,---,0
105/10/11,0,0,---,---,---,---,---,0
105/10/12,0,0,---,---,---,---,---,0
105/10/13,0,0,---,---,---,---,---,0
105/10/14,0,0,---,---,---,---,---,0
105/10/17,0,0,---,---,---,---,---,0
105/10/18,0,0,---,---,---,---,---,0
105/10/19,0,0,---,---,---,---,---,0
105/10/20,0,0,---,---,---,---,---,0
105/10/21,0,0,---,---,---,---,---,0
105/10/24,0,0,---,---,---,---,---,0
105/10/25,0,0,---,---,---,---,---,0
105/10/26,200000,292000,1.47,1.47,1.45,1.45,-0.02,2
105/10/27,0,0,---,---,---,---,---,0
105/10/28,200000,274000,1.37,1.37,1.37,1.37,-0.06,1
105/10/31,10000,12600,1.27,1.27,1.25,1.25,-0.12,2
105/11/01,20000,26200,1.31,1.31,1.31,1.31,+0.06,2
105/11/02,15000,18700,1.26,1.26,1.24,1.24,-0.07,3
