105/08/24,210000,324200,1.53,1.56,1.52,1.52,+0.02,4
105/08/25,279000,430150,1.53,1.61,1.53,1.61,+0.09,4
105/08/26,76000,122360,1.61,1.61,1.61,1.61,0.00,1
105/08/29,3000,4320,1.44,1.44,1.44,1.44,-0.17,1
105/08/30,186000,304170,1.63,1.64,1.63,1.64,+0.20,3
105/08/31,186000,305520,1.64,1.68,1.64,1.68,+0.04,2
105/09/01,0,0,---,---,---,---,---,0
105/09/02,7000,13790,1.97,1.97,1.97,1.97,+0.19,1
105/09/05,7000,14630,2.09,2.09,2.09,2.09,+0.12,1
105/09/06,0,0,---,---,---,---,---,0
105/09/07,0,0,---,---,---,---,---,0
105/09/08,0,0,---,---,---,---,---,0
105/09/09,0,0,---,---,---,---,---,0
105/09/10,0,0,---,---,---,---,---,0
105/09/12,0,0,---,---,---,---,---,0
105/09/13,0,0,---,---,---,---,---,0
105/09/14,40000,60000,1.50,1.50,1.50,1.50,-0.25,1
105/09/19,0,0,---,---,---,---,---,0
105/09/20,40000,72800,1.82,1.82,1.82,1.82,-0.08,1
105/09/21,0,0,---,---,---,---,---,0
105/09/22,0,0,---,---,---,---,---,0
105/09/23,30000,63300,2.07,2.14,2.07,2.14,+0.23,3
105/09/26,30000,64800,2.16,2.16,2.16,2.16,+0.02,1
105/09/29,0,0,---,---,---,---,---,0
105/09/30,0,0,---,---,---,---,---,0
105/10/03,0,0,---,---,---,---,---,0
105/10/04,0,0,---,---,---,---,---,0
105/10/05,0,0,---,---,---,---,---,0
105/10/06,0,0,---,---,---,---,---,0
105/10/07,0,0,---,---,---,---,---,0
105/10/11,0,0,---,---,---,---,---,0
105/10/12,0,0,---,---,---,---,---,0
105/10/13,0,0,---,---,---,---,---,0
105/10/14,0,0,---,---,---,---,---,0
105/10/17,41000,64620,1.53,1.60,1.53,1.60,+0.07,2
105/10/18,41000,68860,1.70,1.70,1.64,1.64,+0.04,2
105/10/19,0,0,---,---,---,---,---,0
