105/08/24,160000,189000,1.18,1.20,1.18,1.20,+0.04,5
105/08/25,150000,174000,1.16,1.16,1.16,1.16,-0.04,3
105/08/26,0,0,---,---,---,---,---,0
105/08/29,0,0,---,---,---,---,---,0
105/08/30,6000,6780,1.13,1.13,1.13,1.13,-0.01,1
105/08/31,32000,36540,1.15,1.15,1.14,1.14,+0.01,3
105/09/01,26000,29380,1.13,1.13,1.13,1.13,-0.01,2
105/09/02,517000,607900,1.14,1.22,1.14,1.22,+0.09,8
105/09/05,522000,619330,1.19,1.19,1.18,1.18,-0.04,7
105/09/06,5000,5850,1.17,1.17,1.17,1.17,-0.01,1
105/09/07,20000,22400,1.12,1.12,1.12,1.12,-0.05,1
105/09/08,0,0,---,---,---,---,---,0
105/09/09,0,0,---,---,---,---,---,0
105/09/10,26000,29900,1.15,1.15,1.15,1.15,+0.04,2
105/09/12,176000,204300,1.15,1.17,1.15,1.17,+0.02,5
105/09/13,170000,195500,1.15,1.15,1.15,1.15,-0.02,3
105/09/14,16000,19520,1.22,1.22,1.22,1.22,+0.07,1
105/09/19,0,0,---,---,---,---,---,0
105/09/20,111000,128760,1.16,1.16,1.16,1.16,-0.02,2
105/09/21,111000,128680,1.16,1.16,1.15,1.15,-0.01,2
105/09/22,16000,17440,1.09,1.09,1.09,1.09,-0.06,1
105/09/23,0,0,---,---,---,---,---,0
105/09/26,106000,118710,1.11,1.12,1.11,1.12,+0.03,2
105/09/29,120000,131400,1.09,1.13,1.09,1.13,+0.01,3
105/09/30,0,0,---,---,---,---,---,0
105/10/03,1000,1090,1.09,1.09,1.09,1.09,-0.03,1
105/10/04,5000,5450,1.09,1.09,1.09,1.09,0.00,1
105/10/05,65000,68900,1.06,1.06,1.06,1.06,-0.03,1
105/10/06,204000,210860,1.02,1.04,1.02,1.04,-0.02,3
105/10/07,215000,222200,1.02,1.05,1.02,1.05,+0.01,3
105/10/11,443000,481910,1.03,1.11,1.03,1.11,+0.06,6
105/10/12,539000,587290,1.08,1.09,1.08,1.09,-0.02,7
105/10/13,443000,492660,1.09,1.14,1.09,1.14,+0.05,7
105/10/14,258000,291540,1.13,1.13,1.13,1.13,-0.01,3
105/10/17,0,0,---,---,---,---,---,0
105/10/18,10000,10900,1.09,1.09,1.09,1.09,-0.03,2
105/10/19,0,0,---,---,---,---,---,0
105/10/20,13000,13650,1.05,1.05,1.05,1.05,-0.01,1
105/10/21,0,0,---,---,---,---,---,0
105/10/24,100000,105000,1.05,1.05,1.05,1.05,0.00,1
105/10/25,100000,103000,1.03,1.03,1.03,1.03,-0.02,1
105/10/26,0,0,---,---,---,---,---,0
105/10/27,0,0,---,---,---,---,---,0
105/10/28,0,0,---,---,---,---,---,0
105/10/31,84000,89880,1.07,1.07,1.07,1.07,+0.04,2
105/11/01,84000,87360,1.04,1.04,1.04,1.04,-0.03,2
105/11/02,0,0,---,---,---,---,---,0
105/11/03,0,0,---,---,---,---,---,0
