105/09/21,111000,119880,1.08,1.08,1.08,1.08,-0.45,1
105/09/22,111000,129870,1.17,1.17,1.17,1.17,+0.09,1
105/09/23,0,0,---,---,---,---,---,0
105/09/26,0,0,---,---,---,---,---,0
105/09/29,0,0,---,---,---,---,---,0
105/09/30,0,0,---,---,---,---,---,0
105/10/03,0,0,---,---,---,---,---,0
105/10/04,166000,171920,1.01,1.08,1.01,1.08,+0.06,4
105/10/05,486000,534160,1.10,1.11,1.09,1.09,+0.01,8
105/10/06,530000,570290,1.09,1.09,1.07,1.07,-0.02,9
105/10/07,0,0,---,---,---,---,---,0
105/10/11,110000,114000,1.05,1.05,0.90,0.90,-0.14,2
105/10/12,200000,184000,0.92,0.92,0.92,0.92,+0.02,2
105/10/13,210000,185800,0.91,0.91,0.86,0.86,-0.06,3
105/10/14,308000,256860,0.82,0.85,0.82,0.85,-0.01,3
105/10/17,388000,331740,0.85,0.87,0.85,0.87,+0.02,4
105/10/18,180000,160200,0.89,0.89,0.89,0.89,+0.02,1
105/10/19,459000,422210,0.90,0.94,0.90,0.94,+0.05,9
105/10/20,449000,416350,0.91,0.95,0.91,0.95,+0.01,9
105/10/21,0,0,---,---,---,---,---,0
105/10/24,0,0,---,---,---,---,---,0
105/10/25,0,0,---,---,---,---,---,0
105/10/26,0,0,---,---,---,---,---,0
105/10/27,0,0,---,---,---,---,---,0
105/10/28,0,0,---,---,---,---,---,0
105/10/31,0,0,---,---,---,---,---,0
105/11/01,0,0,---,---,---,---,---,0
105/11/02,0,0,---,---,---,---,---,0
